order_status,MAX_FREIGHT,MAX_PRICE,MAX_PAYMENT,MIN_FREIGHT,MIN_PRICE,MIN_PAYMENT,MEDIAN_PRICE,MEDIAN_FREIGHT,MEDIAN_PAYMENT,AVG_FREIGHT,AVG_PRICE,AVG_PAYMENT,ORDER_PURCHASE_YEAR,ORDER_PURCHASE_MONTH,ORDER_PURCHASE_DAY,ORDER_PURCHASE_WEEKDAY,ORDER_PURCHASE_HOUR
delivered,3704.00,5192.00,20250.00,2578.00,1799.00,6368.00,3495.500000,3141.000000,13309.000000,3141.000000,3495.500000,13309.000000,2018,2,26,Monday,0
unavailable,1185.00,2699.00,7334.00,1185.00,2699.00,7334.00,2699.000000,1185.000000,7334.000000,1185.000000,2699.000000,7334.000000,2018,2,26,Monday,9
shipped,1679.00,2450.00,7114.00,1679.00,2450.00,7114.00,2450.000000,1679.000000,7114.000000,1679.000000,2450.000000,7114.000000,2018,2,26,Monday,10
delivered,4722.00,110699.00,62886.00,762.00,1990.00,2000.00,56344.500000,2742.000000,32443.000000,1940.290000,14054.810000,13111.350000,2018,2,26,Monday,14
delivered,6921.00,29850.00,61807.00,778.00,990.00,618.00,15420.000000,3849.500000,31212.500000,2014.520000,11763.960000,11398.300000,2018,2,26,Monday,16
unavailable,1829.00,5800.00,11801.00,1829.00,5800.00,11801.00,5800.000000,1829.000000,11801.000000,1829.000000,5800.000000,11801.000000,2018,2,26,Monday,16
delivered,3704.00,399990.00,46018.00,648.00,1490.00,642.00,200740.000000,2176.000000,23330.000000,1658.750000,39784.310000,12334.690000,2018,2,26,Monday,17
delivered,6016.00,129900.00,20351.00,0.00,1700.00,1677.00,65800.000000,3008.000000,11014.000000,1963.450000,21521.300000,10162.450000,2018,2,26,Monday,18
delivered,2661.00,18500.00,79206.00,778.00,1990.00,2229.00,10245.000000,1719.500000,40717.500000,1577.710000,8718.640000,16417.360000,2018,2,26,Monday,21
unavailable,1871.00,6499.00,21498.00,1871.00,6499.00,21498.00,6499.000000,1871.000000,21498.000000,1871.000000,6499.000000,21498.000000,2018,2,26,Monday,21
delivered,2193.00,22990.00,21002.00,1199.00,1230.00,3079.00,12110.000000,1696.000000,12040.500000,1634.860000,10585.430000,12967.430000,2018,2,26,Monday,22
delivered,4826.00,16900.00,41648.00,787.00,820.00,3138.00,8860.000000,2806.500000,22393.000000,2415.750000,8780.250000,15133.060000,2018,2,27,Tuesday,12
delivered,4406.00,59900.00,168292.00,829.00,912.00,2792.00,30406.000000,2617.500000,85542.000000,1708.300000,14373.890000,18417.890000,2018,2,27,Tuesday,14
delivered,7800.00,37690.00,114750.00,739.00,1800.00,347.00,19745.000000,4269.500000,57548.500000,2216.450000,10281.030000,16055.100000,2018,2,27,Tuesday,15
delivered,12817.00,96900.00,26454.00,787.00,2800.00,3167.00,49850.000000,6802.000000,14810.500000,2490.620000,12937.240000,12954.570000,2018,2,27,Tuesday,16
delivered,5100.00,63440.00,80000.00,964.00,1290.00,232.00,32365.000000,3032.000000,40116.000000,1925.190000,11491.000000,15695.750000,2018,2,27,Tuesday,19
delivered,2647.00,38590.00,40234.00,827.00,1575.00,2719.00,20082.500000,1737.000000,21476.500000,1541.530000,8280.530000,13383.200000,2018,2,27,Tuesday,20
delivered,1823.00,13900.00,26196.00,791.00,1800.00,7435.00,7850.000000,1307.000000,16815.500000,1302.200000,6765.800000,16095.400000,2018,2,28,Wednseday,0
delivered,4731.00,20730.00,93247.00,778.00,1399.00,2284.00,11064.500000,2754.500000,47765.500000,1830.380000,9958.380000,22225.940000,2018,2,28,Wednseday,10
delivered,2522.00,89900.00,39690.00,739.00,1490.00,2764.00,45695.000000,1630.500000,21227.000000,1490.880000,12929.750000,11743.170000,2018,2,28,Wednseday,12
delivered,37528.00,233808.00,140074.00,739.00,1000.00,439.00,117404.000000,19133.500000,70256.500000,4194.060000,26564.330000,23124.170000,2018,2,28,Wednseday,13
delivered,3867.00,22999.00,83940.00,778.00,1199.00,2000.00,12099.000000,2322.500000,42970.000000,1677.880000,7234.380000,15969.790000,2018,2,28,Wednseday,14
delivered,3557.00,84900.00,57591.00,765.00,650.00,279.00,42775.000000,2161.000000,28935.000000,1706.330000,17809.060000,15249.390000,2018,2,28,Wednseday,17
shipped,1608.00,18999.00,9044.00,778.00,5499.00,3133.00,12249.000000,1193.000000,6088.500000,1193.000000,12249.000000,6088.500000,2018,2,28,Wednseday,17
unavailable,7471.00,14000.00,74.00,7471.00,14000.00,74.00,14000.000000,7471.000000,74.000000,7471.000000,14000.000000,74.000000,2018,2,28,Wednseday,17
delivered,13119.00,34000.00,21848.00,956.00,1599.00,2319.00,17799.500000,7037.500000,12083.500000,3380.500000,15170.790000,12273.640000,2018,2,28,Wednseday,18
shipped,1523.00,3999.00,9943.00,1523.00,3999.00,9943.00,3999.000000,1523.000000,9943.000000,1523.000000,3999.000000,9943.000000,2018,2,28,Wednseday,21
delivered,2730.00,28892.00,66971.00,1279.00,1690.00,4287.00,15291.000000,2004.500000,35629.000000,1844.750000,9936.670000,15107.080000,2018,2,28,Wednseday,22
delivered,6833.00,239900.00,37324.00,0.00,1590.00,4500.00,120745.000000,3416.500000,20912.000000,2463.750000,62692.500000,15728.000000,2017,3,1,Wednseday,8
unavailable,2682.00,21990.00,29883.00,2682.00,21990.00,29883.00,21990.000000,2682.000000,29883.000000,2682.000000,21990.000000,29883.000000,2017,3,1,Wednseday,9
unavailable,14136.00,34990.00,40809.00,14136.00,34990.00,40809.00,34990.000000,14136.000000,40809.000000,14136.000000,34990.000000,40809.000000,2017,3,1,Wednseday,10
delivered,1630.00,16999.00,9870.00,1173.00,2600.00,3534.00,9799.500000,1401.500000,6702.000000,1473.000000,8432.670000,5775.670000,2017,3,1,Wednseday,12
delivered,8649.00,26500.00,38434.00,778.00,2190.00,1001.00,14345.000000,4713.500000,19717.500000,2584.000000,9881.330000,13292.330000,2017,3,1,Wednseday,15
delivered,4729.00,99987.00,38132.00,739.00,1990.00,407.00,50988.500000,2734.000000,19269.500000,1976.440000,18640.220000,9881.330000,2017,3,1,Wednseday,17
processing,1875.00,9299.00,5420.00,1875.00,9299.00,5420.00,9299.000000,1875.000000,5420.000000,1875.000000,9299.000000,5420.000000,2017,3,1,Wednseday,19
delivered,6322.00,27100.00,41252.00,778.00,1299.00,507.00,14199.500000,3550.000000,20879.500000,2003.630000,7257.130000,14086.750000,2017,3,1,Wednseday,20
delivered,3082.00,19890.00,43822.00,1697.00,8499.00,3975.00,14194.500000,2389.500000,23898.500000,2302.000000,13528.250000,15451.250000,2017,3,2,Thursday,1
processing,2336.00,7999.00,4447.00,2336.00,7999.00,4447.00,7999.000000,2336.000000,4447.000000,2336.000000,7999.000000,4447.000000,2017,3,2,Thursday,1
delivered,1536.00,14990.00,10195.00,1536.00,14990.00,10195.00,14990.000000,1536.000000,10195.000000,1536.000000,14990.000000,10195.000000,2017,3,2,Thursday,2
delivered,3853.00,9900.00,5285.00,3853.00,9900.00,5285.00,9900.000000,3853.000000,5285.000000,3853.000000,9900.000000,5285.000000,2017,3,2,Thursday,6
processing,900.00,3750.00,4200.00,900.00,3750.00,4200.00,3750.000000,900.000000,4200.000000,900.000000,3750.000000,4200.000000,2017,3,2,Thursday,7
delivered,1794.00,5970.00,91370.00,739.00,5290.00,11271.00,5630.000000,1266.500000,51320.500000,1350.000000,5603.330000,38753.670000,2017,3,2,Thursday,10
unavailable,1763.00,3599.00,7125.00,1763.00,3599.00,7125.00,3599.000000,1763.000000,7125.000000,1763.000000,3599.000000,7125.000000,2017,3,2,Thursday,11
delivered,2563.00,14399.00,13161.00,1410.00,2690.00,3009.00,8544.500000,1986.500000,8085.000000,1849.670000,6826.000000,7232.670000,2017,3,2,Thursday,13
delivered,1685.00,15990.00,12318.00,1307.00,15500.00,10740.00,15745.000000,1496.000000,11529.000000,1496.000000,15745.000000,11529.000000,2017,3,2,Thursday,15
unavailable,3803.00,6899.00,3669.00,3803.00,6899.00,3669.00,6899.000000,3803.000000,3669.000000,3803.000000,6899.000000,3669.000000,2017,3,2,Thursday,15
delivered,1915.00,14965.00,35408.00,1279.00,1824.00,5310.00,8394.500000,1597.000000,20359.000000,1552.500000,6069.500000,15784.250000,2017,3,2,Thursday,18
unavailable,2343.00,41990.00,5071.00,2343.00,41990.00,5071.00,41990.000000,2343.000000,5071.000000,2343.000000,41990.000000,5071.000000,2017,3,2,Thursday,21
delivered,1510.00,6290.00,17364.00,787.00,2349.00,3501.00,4319.500000,1148.500000,10432.500000,1141.000000,3498.250000,10152.000000,2017,3,2,Thursday,22
delivered,1622.00,29290.00,16835.00,1622.00,29290.00,16835.00,29290.000000,1622.000000,16835.000000,1622.000000,29290.000000,16835.000000,2017,3,3,Friday,0
delivered,3510.00,35000.00,20256.00,13.00,3848.00,1868.00,19424.000000,1761.500000,11062.000000,1378.130000,13202.250000,7293.130000,2017,3,3,Friday,8
delivered,3567.00,14399.00,42247.00,803.00,3850.00,7775.00,9124.500000,2185.000000,25011.000000,1878.200000,8217.800000,19213.400000,2017,3,3,Friday,11
delivered,2631.00,51300.00,13058.00,844.00,1090.00,820.00,26195.000000,1737.500000,6939.000000,1495.500000,18687.500000,6954.250000,2017,3,3,Friday,13
delivered,5102.00,22490.00,27930.00,1096.00,1895.00,4239.00,12192.500000,3099.000000,16084.500000,2464.710000,8920.570000,16229.710000,2017,3,3,Friday,16
delivered,1679.00,10590.00,19764.00,934.00,1890.00,2425.00,6240.000000,1306.500000,11094.500000,1370.800000,6103.800000,9675.400000,2017,3,3,Friday,20
unavailable,1192.00,5990.00,8357.00,1192.00,5990.00,8357.00,5990.000000,1192.000000,8357.000000,1192.000000,5990.000000,8357.000000,2017,3,3,Friday,23
delivered,2009.00,16900.00,11032.00,1096.00,2499.00,10205.00,9699.500000,1552.500000,10618.500000,1552.500000,9699.500000,10618.500000,2017,3,4,Saturday,9
delivered,5098.00,23000.00,6001.00,2659.00,19990.00,4190.00,21495.000000,3878.500000,5095.500000,3878.500000,21495.000000,5095.500000,2017,3,4,Saturday,11
shipped,2455.00,3299.00,4509.00,2455.00,3299.00,4509.00,3299.000000,2455.000000,4509.000000,2455.000000,3299.000000,4509.000000,2017,3,4,Saturday,11
unavailable,1510.00,2755.00,10264.00,1510.00,2755.00,10264.00,2755.000000,1510.000000,10264.000000,1510.000000,2755.000000,10264.000000,2017,3,4,Saturday,12
delivered,3709.00,73000.00,15880.00,1510.00,3490.00,3070.00,38245.000000,2609.500000,9475.000000,2204.800000,21816.000000,8483.400000,2017,3,4,Saturday,14
processing,1382.00,6590.00,3029.00,1382.00,6590.00,3029.00,6590.000000,1382.000000,3029.000000,1382.000000,6590.000000,3029.000000,2017,3,4,Saturday,14
shipped,1523.00,1490.00,3362.00,1523.00,1490.00,3362.00,1490.000000,1523.000000,3362.000000,1523.000000,1490.000000,3362.000000,2017,3,4,Saturday,15
delivered,2570.00,65999.00,88138.00,245.00,5899.00,4854.00,35949.000000,1407.500000,46496.000000,1493.670000,27796.000000,37756.000000,2017,3,4,Saturday,18
processing,1021.00,19900.00,15781.00,1021.00,19900.00,15781.00,19900.000000,1021.000000,15781.000000,1021.000000,19900.000000,15781.000000,2017,3,4,Saturday,20
unavailable,888.00,3990.00,17216.00,888.00,3990.00,17216.00,3990.000000,888.000000,17216.000000,888.000000,3990.000000,17216.000000,2017,3,4,Saturday,23
canceled,933.00,11690.00,9382.00,933.00,11690.00,9382.00,11690.000000,933.000000,9382.000000,933.000000,11690.000000,9382.000000,2017,3,5,Sunday,1
delivered,1784.00,8490.00,4501.00,1784.00,8490.00,4501.00,8490.000000,1784.000000,4501.000000,1784.000000,8490.000000,4501.000000,2017,3,5,Sunday,7
unavailable,4133.00,4990.00,21140.00,4133.00,4990.00,21140.00,4990.000000,4133.000000,21140.000000,4133.000000,4990.000000,21140.000000,2017,3,5,Sunday,9
delivered,1523.00,2999.00,3377.00,1523.00,2999.00,3377.00,2999.000000,1523.000000,3377.000000,1523.000000,2999.000000,3377.000000,2017,3,5,Sunday,11
delivered,4271.00,13490.00,81128.00,1859.00,4000.00,6596.00,8745.000000,3065.000000,43862.000000,2819.330000,7803.330000,32026.330000,2017,3,5,Sunday,14
delivered,4261.00,10800.00,36998.00,0.00,3799.00,3378.00,7299.500000,2130.500000,20188.000000,1815.570000,8683.570000,14028.140000,2017,3,5,Sunday,16
delivered,3415.00,14990.00,31844.00,1211.00,1390.00,2809.00,8190.000000,2313.000000,17326.500000,2076.200000,7055.400000,15718.400000,2017,3,5,Sunday,19
unavailable,1615.00,6490.00,24357.00,1615.00,6490.00,24357.00,6490.000000,1615.000000,24357.000000,1615.000000,6490.000000,24357.000000,2017,3,5,Sunday,19
delivered,3807.00,7480.00,16390.00,1510.00,3189.00,4823.00,5334.500000,2658.500000,10606.500000,2298.670000,4723.000000,11164.330000,2017,3,5,Sunday,23
delivered,3117.00,19900.00,37907.00,1289.00,4990.00,4639.00,12445.000000,2203.000000,21273.000000,1797.000000,13342.500000,20403.500000,2017,3,6,Monday,0
delivered,1880.00,5300.00,9319.00,1880.00,5300.00,9319.00,5300.000000,1880.000000,9319.000000,1880.000000,5300.000000,9319.000000,2017,3,6,Monday,1
delivered,3985.00,39900.00,57688.00,746.00,980.00,5057.00,20440.000000,2365.500000,31372.500000,1741.000000,12506.500000,16240.500000,2017,3,6,Monday,9
unavailable,5295.00,13400.00,14132.00,5295.00,13400.00,14132.00,13400.000000,5295.000000,14132.000000,5295.000000,13400.000000,14132.000000,2017,3,6,Monday,10
delivered,5945.00,19591.00,49820.00,1077.00,1099.00,5678.00,10345.000000,3511.000000,27749.000000,2064.290000,7959.570000,16155.140000,2017,3,6,Monday,12
delivered,5124.00,44700.00,103555.00,1198.00,1899.00,6096.00,23299.500000,3161.000000,54825.500000,2331.500000,12832.900000,22686.100000,2017,3,6,Monday,14
delivered,1798.00,5890.00,24049.00,1798.00,5890.00,24049.00,5890.000000,1798.000000,24049.000000,1798.000000,5890.000000,24049.000000,2017,3,6,Monday,17
canceled,1953.00,4899.00,5872.00,1953.00,4899.00,5872.00,4899.000000,1953.000000,5872.000000,1953.000000,4899.000000,5872.000000,2017,3,6,Monday,20
delivered,1690.00,45000.00,12877.00,1286.00,2790.00,2742.00,23895.000000,1488.000000,7809.500000,1529.000000,17096.670000,6815.330000,2017,3,6,Monday,21
unavailable,3860.00,15000.00,21476.00,1635.00,7899.00,16440.00,11449.500000,2747.500000,18958.000000,2747.500000,11449.500000,18958.000000,2017,3,6,Monday,21
shipped,1504.00,20500.00,8112.00,1504.00,20500.00,8112.00,20500.000000,1504.000000,8112.000000,1504.000000,20500.000000,8112.000000,2017,3,6,Monday,22
delivered,1441.00,19800.00,32393.00,778.00,350.00,778.00,10075.000000,1109.500000,16585.500000,933.800000,7167.800000,10396.400000,2017,3,7,Tuesday,10
canceled,1997.00,10499.00,19151.00,1997.00,10499.00,19151.00,10499.000000,1997.000000,19151.000000,1997.000000,10499.000000,19151.000000,2017,3,7,Tuesday,12
delivered,3060.00,75990.00,15598.00,1904.00,1990.00,6509.00,38990.000000,2482.000000,11053.500000,2332.330000,37660.000000,11186.670000,2017,3,7,Tuesday,12
shipped,1272.00,5387.00,37391.00,1272.00,5387.00,37391.00,5387.000000,1272.000000,37391.000000,1272.000000,5387.000000,37391.000000,2017,3,7,Tuesday,12
delivered,2328.00,8990.00,5348.00,1321.00,2999.00,3354.00,5994.500000,1824.500000,4351.000000,1719.670000,5296.330000,4403.670000,2017,3,7,Tuesday,15
delivered,5406.00,21900.00,36314.00,1985.00,8990.00,838.00,15445.000000,3695.500000,18576.000000,3299.000000,12342.500000,13246.000000,2017,3,7,Tuesday,19
processing,1823.00,1449.00,29418.00,1823.00,1449.00,29418.00,1449.000000,1823.000000,29418.000000,1823.000000,1449.000000,29418.000000,2017,3,7,Tuesday,20
unavailable,951.00,9990.00,36860.00,951.00,9990.00,36860.00,9990.000000,951.000000,36860.000000,951.000000,9990.000000,36860.000000,2017,3,7,Tuesday,23
delivered,1557.00,19990.00,7676.00,1511.00,2690.00,2000.00,11340.000000,1534.000000,4838.000000,1534.000000,11340.000000,4838.000000,2017,3,8,Wednseday,1
delivered,4143.00,55900.00,34239.00,1410.00,3900.00,8407.00,29900.000000,2776.500000,21323.000000,2368.000000,21900.000000,20601.330000,2017,3,8,Wednseday,8
processing,1410.00,2370.00,26099.00,1410.00,2370.00,26099.00,2370.000000,1410.000000,26099.000000,1410.000000,2370.000000,26099.000000,2017,3,8,Wednseday,9
delivered,1692.00,5789.00,14392.00,778.00,3900.00,5805.00,4844.500000,1235.000000,10098.500000,1306.670000,4759.670000,10057.330000,2017,3,8,Wednseday,10
delivered,11847.00,68900.00,24949.00,1452.00,1999.00,4078.00,35449.500000,6649.500000,14513.500000,4154.500000,20959.750000,10721.250000,2017,3,8,Wednseday,13
delivered,1444.00,12990.00,46707.00,910.00,4490.00,7548.00,8740.000000,1177.000000,27127.500000,1177.000000,8740.000000,27127.500000,2017,3,8,Wednseday,17
delivered,2267.00,40938.00,16739.00,1704.00,3200.00,2536.00,22069.000000,1985.500000,9637.500000,2011.000000,16912.330000,8858.330000,2017,3,8,Wednseday,23
delivered,1949.00,8460.00,9965.00,941.00,3860.00,4587.00,6160.000000,1445.000000,7276.000000,1560.670000,6603.330000,7846.670000,2017,3,9,Thursday,8
delivered,9832.00,32900.00,14891.00,882.00,1490.00,8163.00,17195.000000,5357.000000,11527.000000,4062.670000,15993.330000,11194.000000,2017,3,9,Thursday,11
delivered,6074.00,21000.00,19266.00,1523.00,2799.00,7003.00,11899.500000,3798.500000,13134.500000,2685.170000,9097.000000,11927.330000,2017,3,9,Thursday,15
unavailable,1410.00,1399.00,25890.00,1410.00,1399.00,25890.00,1399.000000,1410.000000,25890.000000,1410.000000,1399.000000,25890.000000,2017,3,9,Thursday,17
processing,1833.00,10800.00,19042.00,1833.00,10800.00,19042.00,10800.000000,1833.000000,19042.000000,1833.000000,10800.000000,19042.000000,2017,3,9,Thursday,19
delivered,2833.00,38200.00,35576.00,1295.00,2699.00,3909.00,20449.500000,2064.000000,19742.500000,1920.500000,18530.500000,12365.500000,2017,3,9,Thursday,21
shipped,1569.00,8449.00,11627.00,1569.00,8449.00,11627.00,8449.000000,1569.000000,11627.000000,1569.000000,8449.000000,11627.000000,2017,3,9,Thursday,22
delivered,1837.00,6999.00,793.00,1837.00,6999.00,793.00,6999.000000,1837.000000,793.000000,1837.000000,6999.000000,793.000000,2017,3,10,Friday,4
delivered,1823.00,2999.00,7953.00,1823.00,2999.00,7953.00,2999.000000,1823.000000,7953.000000,1823.000000,2999.000000,7953.000000,2017,3,10,Friday,6
delivered,3298.00,65000.00,13962.00,739.00,1490.00,1719.00,33245.000000,2018.500000,7840.500000,1497.140000,14809.860000,6222.710000,2017,3,10,Friday,9
delivered,3749.00,13000.00,31068.00,934.00,2990.00,7517.00,7995.000000,2341.500000,19292.500000,1990.330000,7332.170000,14322.330000,2017,3,10,Friday,13
delivered,3087.00,170000.00,20699.00,1337.00,3499.00,12278.00,86749.500000,2212.000000,16488.500000,1948.000000,45550.500000,15748.000000,2017,3,10,Friday,19
delivered,2314.00,14999.00,5813.00,961.00,5999.00,4639.00,10499.000000,1637.500000,5226.000000,1637.500000,10499.000000,5226.000000,2017,3,10,Friday,22
delivered,2319.00,17989.00,30210.00,2319.00,17989.00,30210.00,17989.000000,2319.000000,30210.000000,2319.000000,17989.000000,30210.000000,2017,3,11,Saturday,7
delivered,32210.00,105000.00,7883.00,1166.00,2990.00,2861.00,53995.000000,16688.000000,5372.000000,7074.670000,34297.830000,5317.500000,2017,3,11,Saturday,11
delivered,2546.00,32500.00,22267.00,865.00,1999.00,4227.00,17249.500000,1705.500000,13247.000000,1417.860000,9554.860000,14492.140000,2017,3,11,Saturday,17
delivered,2343.00,39999.00,54970.00,1183.00,3990.00,2391.00,21994.500000,1763.000000,28680.500000,1735.000000,17629.330000,21322.330000,2017,3,11,Saturday,20
delivered,5890.00,16999.00,13765.00,1173.00,4620.00,6341.00,10809.500000,3531.500000,10053.000000,2537.500000,10879.750000,10556.750000,2017,3,11,Saturday,22
delivered,3453.00,21990.00,38085.00,803.00,11032.00,3409.00,16511.000000,2128.000000,20747.000000,2053.750000,15935.500000,14790.500000,2017,3,11,Saturday,23
delivered,914.00,6449.00,5400.00,914.00,6449.00,5400.00,6449.000000,914.000000,5400.000000,914.000000,6449.000000,5400.000000,2017,3,12,Sunday,0
processing,1347.00,4000.00,14392.00,1347.00,4000.00,14392.00,4000.000000,1347.000000,14392.000000,1347.000000,4000.000000,14392.000000,2017,8,6,Sunday,20
delivered,1337.00,15400.00,32058.00,934.00,2990.00,11795.00,9195.000000,1135.500000,21926.500000,1111.670000,7193.330000,20084.670000,2017,8,7,Monday,1
delivered,1345.00,14400.00,8525.00,1345.00,14400.00,8525.00,14400.000000,1345.000000,8525.000000,1345.000000,14400.000000,8525.000000,2017,8,7,Monday,7
delivered,5003.00,39399.00,68593.00,739.00,1480.00,133.00,20439.500000,2871.000000,34363.000000,1836.880000,9225.500000,16378.000000,2017,8,7,Monday,8
delivered,5398.00,22900.00,58610.00,778.00,1365.00,2513.00,12132.500000,3088.000000,30561.500000,1776.700000,9652.600000,18433.800000,2017,8,7,Monday,9
delivered,5374.00,16099.00,23127.00,399.00,2999.00,1389.00,9549.000000,2886.500000,12258.000000,2037.500000,8459.500000,8903.500000,2017,8,7,Monday,17
